16	7	4	754		1.41	2	0.4031	754		75	54	4	0	0	0	0	0		0.98	0.43	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	75.00	54.00	4.00	0.00	0.00	0.00	0.00	0.00			Round 16	d	1.00	1.00	1.00	1.39	1.39	1.00	1.06	1.00	1.00	1.00
			753124		2.83	5	2.0225	754		75	53	31	12	24	4	0	0		0.98	0.22	0.70	0.38	0.55	0.00	0.00	0.00			path 1 lengths	1.06	1.39	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			75893124		3.47	7	3.4698	754		75	58	89	93	31	12	24	4		0.98	0.18	0.48	0.19	0.70	0.38	0.55	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			4		7.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	9	4	9354		0.84	3	0.6310	9354		93	35	54	4	0	0	0	0		0.19	0.22	0.43	0.00	0.00	0.00	0.00	0.00			shortsest path	93.00	35.00	54.00	4.00	0.00	0.00	0.00	0.00				d	1.00	1.00	2.20	1.39	1.39	1.00	1.00	1.00	4.14	1.00
			9854		1.09	3	0.8209	9354		98	85	54	4	0	0	0	0		0.48	0.18	0.43	0.00	0.00	0.00	0.00	0.00			path 1 lengths	4.14	2.20	1.39	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			93124		1.83	4	1.8258	9354		93	31	12	24	4	0	0	0		0.19	0.70	0.38	0.55	0.00	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			9		7.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
17	7	6	756		1.04	2	1.0354	756		75	56	6	0	0	0	0	0		0.75	0.29	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	75.00	56.00	6.00	0.00	0.00	0.00	0.00	0.00			Round 17	d	1.00	1.00	1.00	1.00	1.04	1.04	1.06	1.00	1.00	1.00
			756		1.04	2	1.0354	756		75	56	6	0	0	0	0	0		0.75	0.29	0.00	0.00	0.00	0.00	0.00	0.00			path 1 lengths	1.06	1.04	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			756		1.04	2	1.0354	756		75	56	6	0	0	0	0	0		0.75	0.29	0.00	0.00	0.00	0.00	0.00	0.00			path 2  lengths	1.06	1.04	0.00	0.00	0.00	0.00	0.00	0.00														
			7		6.00																								path 3  lengths	1.06	1.04	0.00	0.00	0.00	0.00	0.00	0.00														
	5	6	56		0.29	1	0.2888	56		56	6	0	0	0	0	0	0		0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	56.00	6.00	0.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	1.00	1.00	1.04	1.04	1.00	1.00	1.00	1.00
			56		0.29	1	0.2888	56		56	6	0	0	0	0	0	0		0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00			path 1 lengths	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			56		0.29	1	0.2888	56		56	6	0	0	0	0	0	0		0.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00			path 2  lengths	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			5		5.00																								path 3  lengths	1.04	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
18	7	3	753		0.56	2	0.2240	753		75	53	3	0	0	0	0	0		0.27	0.29	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	75.00	53.00	3.00	0.00	0.00	0.00	0.00	0.00			Round 18	d	1.00	1.00	2.20	1.00	2.20	1.00	1.06	1.00	1.00	1.00
			75893		2.10	4	1.6828	753		75	58	89	93	3	0	0	0		0.27	0.13	0.94	0.76	0.00	0.00	0.00	0.00			path 1 lengths	1.06	2.20	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			754213		2.12	5	2.1224	753		75	54	42	21	13	3	0	0		0.27	0.77	0.23	0.53	0.33	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			3		8.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	1	3	13		0.33	1	0.0542	13		13	3	0	0	0	0	0	0		0.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	13.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00				d	3.20	1.00	3.20	1.00	1.00	1.00	1.00	1.00	1.00	1.00
			12453		1.81	4	1.2047	13		12	24	45	53	3	0	0	0		0.53	0.23	0.77	0.29	0.00	0.00	0.00	0.00			path 1 lengths	3.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			1245893		3.35	6	3.3506	13		12	24	45	58	89	93	3	0		0.53	0.23	0.77	0.13	0.94	0.76	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			1		9.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
19	9	6	9856		1.42	3	0.7117	9856		98	85	56	6	0	0	0	0		0.86	0.12	0.44	0.00	0.00	0.00	0.00	0.00			shortsest path	98.00	85.00	56.00	6.00	0.00	0.00	0.00	0.00			Round 19	d	1.00	1.00	1.00	1.00	1.04	1.04	1.00	0.50	2.63	1.00
			9356		1.60	3	0.8008	9856		93	35	56	6	0	0	0	0		0.35	0.81	0.44	0.00	0.00	0.00	0.00	0.00			path 1 lengths	2.63	0.50	1.04	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			9312456		3.12	6	3.1239	9856		93	31	12	24	45	56	6	0		0.35	0.27	0.91	0.30	0.85	0.44	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			6		7.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	8	6	856		0.56	2	0.1599	856		85	56	6	0	0	0	0	0		0.12	0.44	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	85.00	56.00	6.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	1.00	1.00	1.04	1.04	1.00	0.50	1.00	1.00
			89356		2.47	4	1.4086	856		89	93	35	56	6	0	0	0		0.86	0.35	0.81	0.44	0.00	0.00	0.00	0.00			path 1 lengths	0.50	1.04	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			89312456		3.99	7	3.9874	856		89	93	31	12	24	45	56	6		0.86	0.35	0.27	0.91	0.30	0.85	0.44	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			6		8.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
20	4	1	421		1.18	2	0.4724	421		42	21	1	0	0	0	0	0		0.69	0.49	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	42.00	21.00	1.00	0.00	0.00	0.00	0.00	0.00			Round 20	d	4.07	4.07	1.00	1.54	1.00	1.00	1.00	1.00	1.00	1.00
			4531		1.99	3	1.1940	421		45	53	31	1	0	0	0	0		0.80	0.71	0.48	0.00	0.00	0.00	0.00	0.00			path 1 lengths	1.54	4.07	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			458931		2.15	5	2.1491	421		45	58	89	93	31	1	0	0		0.80	0.60	0.26	0.02	0.48	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			1		8.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	8	1	8931		0.76	3	0.5667	8931		89	93	31	1	0	0	0	0		0.26	0.02	0.48	0.00	0.00	0.00	0.00	0.00			shortsest path	89.00	93.00	31.00	1.00	0.00	0.00	0.00	0.00				d	3.20	1.00	3.20	1.00	1.00	1.00	1.00	2.63	4.14	1.00
			8531		1.79	3	1.3436	8931		85	53	31	1	0	0	0	0		0.60	0.71	0.48	0.00	0.00	0.00	0.00	0.00			path 1 lengths	2.63	4.14	3.20	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			85421		2.57	4	2.5747	8931		85	54	42	21	1	0	0	0		0.60	0.80	0.69	0.49	0.00	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			8		4.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
21	3	9	39		0.67	1	0.1110	39		39	9	0	0	0	0	0	0		0.67	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	39.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00			Round 21	d	1.00	1.00	4.14	1.00	1.00	1.00	1.00	1.00	4.14	1.00
			3589		0.67	3	0.3363	39		35	58	89	9	0	0	0	0		0.19	0.14	0.35	0.00	0.00	0.00	0.00	0.00			path 1 lengths	4.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			3124589		2.47	6	2.4654	39		31	12	24	45	58	89	9	0		0.78	0.53	0.44	0.22	0.14	0.35	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			9		3.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	4	9	4539		1.08	3	0.8066	4589		45	53	39	9	0	0	0	0		0.22	0.19	0.67	0.00	0.00	0.00	0.00	0.00			shortsest path	45.00	58.00	89.00	9.00	0.00	0.00	0.00	0.00				d	1.00	1.00	1.00	1.39	0.50	1.00	1.00	2.63	2.63	1.00
			4589		0.71	3	0.5288	4589		45	58	89	9	0	0	0	0		0.22	0.14	0.35	0.00	0.00	0.00	0.00	0.00			path 1 lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			42139		2.43	4	2.4264	4589		42	21	13	39	9	0	0	0		0.44	0.53	0.78	0.67	0.00	0.00	0.00	0.00			path 2  lengths	1.39	0.50	2.63	0.00	0.00	0.00	0.00	0.00														
			4		6.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
22	3	6	356		0.81	2	0.3244	356		35	56	6	0	0	0	0	0		0.46	0.35	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	35.00	56.00	6.00	0.00	0.00	0.00	0.00	0.00			Round 22	d	1.00	1.00	2.20	1.00	1.04	1.04	1.00	1.00	1.00	1.00
			39856		0.88	4	0.7040	356		39	98	85	56	6	0	0	0		0.16	0.21	0.16	0.35	0.00	0.00	0.00	0.00			path 1 lengths	2.20	1.04	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			312456		2.67	5	2.6736	356		31	12	24	45	56	6	0	0		0.06	0.91	0.42	0.94	0.35	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			6		2.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	4	6	456		1.29	2	0.3693	456		45	56	6	0	0	0	0	0		0.94	0.35	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	45.00	56.00	6.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	1.00	1.39	1.04	1.04	1.00	1.00	1.00	1.00
			421356		2.19	5	1.5657	456		42	21	13	35	56	6	0	0		0.42	0.91	0.06	0.46	0.35	0.00	0.00	0.00			path 1 lengths	1.39	1.04	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			42139856		2.26	7	2.2611	456		42	21	13	39	98	85	56	6		0.42	0.91	0.06	0.16	0.21	0.16	0.35	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			6		4.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
23	7	3	753		0.69	2	0.2774	753		75	53	3	0	0	0	0	0		0.52	0.17	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	75.00	53.00	3.00	0.00	0.00	0.00	0.00	0.00			Round 23	d	1.00	1.00	2.20	1.00	2.20	1.00	1.06	1.00	1.00	1.00
			75893		1.40	4	1.1161	753		75	58	89	93	3	0	0	0		0.52	0.39	0.06	0.42	0.00	0.00	0.00	0.00			path 1 lengths	1.06	2.20	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			754213		2.64	5	2.6419	753		75	54	42	21	13	3	0	0		0.52	0.33	0.92	0.66	0.21	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			3		6.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	2	3	213		0.87	2	0.3476	213		21	13	3	0	0	0	0	0		0.66	0.21	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	21.00	13.00	3.00	0.00	0.00	0.00	0.00	0.00				d	3.20	4.07	3.20	1.00	1.00	1.00	1.00	1.00	1.00	1.00
			2453		1.42	3	0.8518	213		24	45	53	3	0	0	0	0		0.92	0.33	0.17	0.00	0.00	0.00	0.00	0.00			path 1 lengths	4.07	3.20	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			345893		1.20	5	1.2033	213		34	45	58	89	93	3	0	0		0.00	0.33	0.39	0.06	0.42	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			2		4.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
24	6	9	6589		1.81	3	0.9063	6589		65	58	89	9	0	0	0	0		0.72	0.53	0.57	0.00	0.00	0.00	0.00	0.00			shortsest path	65.00	58.00	89.00	9.00	0.00	0.00	0.00	0.00			Round 24	d	1.00	1.00	1.00	1.00	0.50	1.04	1.00	2.63	2.63	1.00
			6539		2.05	3	1.0267	6589		65	53	39	9	0	0	0	0		0.72	0.99	0.34	0.00	0.00	0.00	0.00	0.00			path 1 lengths	1.04	0.50	2.63	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			6542139		2.95	6	2.9453	6589		65	54	42	21	13	39	9	0		0.72	0.46	0.82	0.53	0.07	0.34	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			9		7.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	8	9	89		0.57	1	0.0950	89		89	9	0	0	0	0	0	0		0.57	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	89.00	9.00	0.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	1.00	1.00	1.00	1.00	1.00	2.63	2.63	1.00
			8539		1.86	3	0.9308	89		85	53	39	9	0	0	0	0		0.53	0.99	0.34	0.00	0.00	0.00	0.00	0.00			path 1 lengths	2.63	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25	0.25
			8542139		2.75	6	2.7536	89		85	54	42	21	13	39	9	0		0.53	0.46	0.82	0.53	0.07	0.34	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			8		4.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
25	9	5	935		1.18	2	0.4721	985		93	35	5	0	0	0	0	0		0.90	0.28	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	98.00	85.00	5.00	0.00	0.00	0.00	0.00	0.00			Round 25	d	1.00	1.00	1.00	1.00	0.50	1.00	1.00	0.50	2.63	1.00
			985		0.47	2	0.1891	985		98	85	5	0	0	0	0	0		0.13	0.34	0.00	0.00	0.00	0.00	0.00	0.00			path 1 lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			931245		3.20	5	3.2023	985		93	31	12	24	45	5	0	0		0.90	0.99	0.07	1.00	0.24	0.00	0.00	0.00			path 2  lengths	2.63	0.50	0.00	0.00	0.00	0.00	0.00	0.00														
			5		4.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	1	5	135		1.26	2	0.6322	135		13	35	5	0	0	0	0	0		0.99	0.28	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	13.00	35.00	5.00	0.00	0.00	0.00	0.00	0.00				d	3.20	1.00	2.20	1.00	2.20	1.00	1.00	1.00	1.00	1.00
			1245		1.31	3	0.9825	135		12	24	45	5	0	0	0	0		0.07	1.00	0.24	0.00	0.00	0.00	0.00	0.00			path 1 lengths	3.20	2.20	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			13985		2.37	4	2.3650	135		13	39	98	85	5	0	0	0		0.99	0.90	0.13	0.34	0.00	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			1		4.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
26	8	7	857		1.63	2	0.4658	857		85	57	7	0	0	0	0	0		0.89	0.74	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	85.00	57.00	7.00	0.00	0.00	0.00	0.00	0.00			Round 26	d	1.00	1.00	1.00	1.00	1.06	1.00	1.06	0.50	1.00	1.00
			89357		2.00	4	1.1447	857		89	93	35	57	7	0	0	0		0.70	0.16	0.40	0.74	0.00	0.00	0.00	0.00			path 1 lengths	0.50	1.06	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			89312457		3.53	7	3.5290	857		89	93	31	12	24	45	57	7		0.70	0.16	0.40	0.08	0.57	0.88	0.74	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			8		7.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	9	7	9857		2.33	3	1.1628	9357		98	85	57	7	0	0	0	0		0.70	0.89	0.74	0.00	0.00	0.00	0.00	0.00			shortsest path	93.00	35.00	57.00	7.00	0.00	0.00	0.00	0.00				d	1.00	1.00	2.20	1.00	1.06	1.00	1.06	1.00	4.14	1.00
			9357		1.31	3	0.6539	9357		93	35	57	7	0	0	0	0		0.16	0.40	0.74	0.00	0.00	0.00	0.00	0.00			path 1 lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			9312457		2.83	6	2.8336	9357		93	31	12	24	45	57	7	0		0.16	0.40	0.08	0.57	0.88	0.74	0.00	0.00			path 2  lengths	4.14	2.20	1.06	0.00	0.00	0.00	0.00	0.00														
			9		9.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
27	1	9	139		1.00	2	0.4020	139		13	39	9	0	0	0	0	0		0.69	0.31	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	13.00	39.00	9.00	0.00	0.00	0.00	0.00	0.00			Round 27	d	3.20	1.00	4.14	1.00	1.00	1.00	1.00	1.00	4.14	1.00
			13589		2.12	4	1.6965	139		13	35	58	89	9	0	0	0		0.69	0.25	0.63	0.54	0.00	0.00	0.00	0.00			path 1 lengths	3.20	4.14	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			124589		2.12	5	2.1224	139		12	24	45	58	89	9	0	0		0.39	0.27	0.28	0.63	0.54	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			9		8.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	2	9	2139		1.40	3	0.8381	2139		21	13	39	9	0	0	0	0		0.39	0.69	0.31	0.00	0.00	0.00	0.00	0.00			shortsest path	21.00	13.00	39.00	9.00	0.00	0.00	0.00	0.00				d	3.20	4.07	4.14	1.00	1.00	1.00	1.00	1.00	4.14	1.00
			24589		1.73	4	1.3843	2139		24	45	58	89	9	0	0	0		0.27	0.28	0.63	0.54	0.00	0.00	0.00	0.00			path 1 lengths	4.07	3.20	4.14	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			213589		2.51	5	2.5126	2139		21	13	35	58	89	9	0	0		0.39	0.69	0.25	0.63	0.54	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			2		8.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
28	3	7	357		0.88	2	0.3535	357		35	57	7	0	0	0	0	0		0.28	0.61	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	35.00	57.00	7.00	0.00	0.00	0.00	0.00	0.00			Round 28	d	1.00	1.00	2.20	1.00	1.06	1.00	1.06	1.00	1.00	1.00
			39857		2.47	4	1.9760	357		39	98	85	57	7	0	0	0		0.63	0.99	0.24	0.61	0.00	0.00	0.00	0.00			path 1 lengths	2.20	1.06	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			312457		2.03	5	2.0271	357		31	12	24	45	57	7	0	0		0.01	0.49	0.86	0.06	0.61	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			7		8.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	9	7	9857		1.84	3	0.9191	9357		98	85	57	7	0	0	0	0		0.99	0.24	0.61	0.00	0.00	0.00	0.00	0.00			shortsest path	93.00	35.00	57.00	7.00	0.00	0.00	0.00	0.00				d	1.00	1.00	2.20	1.00	1.06	1.00	1.06	1.00	4.14	1.00
			9357		1.52	3	0.7577	9357		93	35	57	7	0	0	0	0		0.63	0.28	0.61	0.00	0.00	0.00	0.00	0.00			path 1 lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			9312457		2.66	6	2.6589	9357		93	31	12	24	45	57	7	0		0.63	0.01	0.49	0.86	0.06	0.61	0.00	0.00			path 2  lengths	4.14	2.20	1.06	0.00	0.00	0.00	0.00	0.00														
			9		9.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
29	6	3	653		0.24	2	0.0961	653		65	53	3	0	0	0	0	0		0.14	0.10	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	65.00	53.00	3.00	0.00	0.00	0.00	0.00	0.00			Round 29	d	1.00	1.00	2.20	1.00	2.20	1.04	1.00	1.00	1.00	1.00
			65893		1.42	4	1.1365	653		65	58	89	93	3	0	0	0		0.14	0.55	0.45	0.28	0.00	0.00	0.00	0.00			path 1 lengths	1.04	2.20	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			654213		2.57	5	2.5687	653		65	54	42	21	13	3	0	0		0.14	0.92	0.95	0.36	0.19	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			3		2.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	5	3	53		0.10	1	0.0247	53		53	3	0	0	0	0	0	0		0.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	53.00	3.00	0.00	0.00	0.00	0.00	0.00	0.00				d	1.00	1.00	2.20	1.00	2.20	1.00	1.00	1.00	1.00	1.00
			54213		2.43	4	2.4275	53		54	42	21	13	3	0	0	0		0.92	0.95	0.36	0.19	0.00	0.00	0.00	0.00			path 1 lengths	2.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			5893		1.28	3	0.9595	53		58	89	93	3	0	0	0	0		0.55	0.45	0.28	0.00	0.00	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			5		8.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
30	2	1	21		0.56	1	0.0928	21		21	1	0	0	0	0	0	0		0.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	21.00	1.00	0.00	0.00	0.00	0.00	0.00	0.00			Round 30	d	4.07	4.07	1.00	1.00	1.00	1.00	1.00	1.00	1.00	1.00
			24531		2.25	4	1.4987	21		24	45	53	31	1	0	0	0		0.80	0.20	0.90	0.35	0.00	0.00	0.00	0.00			path 1 lengths	4.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			2458931		3.36	6	3.3597	21		24	45	58	89	93	31	1	0		0.80	0.20	0.72	0.47	0.82	0.35	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			1		8.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
	7	1	7531		1.34	3	0.8015	7531		75	53	31	1	0	0	0	0		0.09	0.90	0.35	0.00	0.00	0.00	0.00	0.00			shortsest path	75.00	53.00	31.00	1.00	0.00	0.00	0.00	0.00				d	3.20	1.00	3.20	1.00	2.20	1.00	1.06	1.00	1.00	1.00
			75421		1.64	4	1.3142	7531		75	54	42	21	1	0	0	0		0.09	0.20	0.80	0.56	0.00	0.00	0.00	0.00			path 1 lengths	1.06	2.20	3.20	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
			758931		2.45	5	2.4476	7531		75	58	89	93	31	1	0	0		0.09	0.72	0.47	0.82	0.35	0.00	0.00	0.00			path 2  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
			7		1.00																								path 3  lengths	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00														
31	3	2	312		0.79	2	0.3175	312		31	12	2	0	0	0	0	0		0.53	0.26	0.00	0.00	0.00	0.00	0.00	0.00			shortsest path	31.00	12.00	2.00	0.00	0.00	0.00	0.00	0.00			Round 31	d	4.07	4.07	3.20	1.00	1.00	1.00	1.00	1.00	1.00	1.00
			3542		1.26	3	0.7535	312		35	54	42	2	0	0	0	0		0.76	0.13	0.37	0.00	0.00	0.00	0.00	0.00			path 1 lengths	3.20	4.07	0.00	0.00	0.00	0.00	0.00	0.00				Energies	0.25	0.25	0.25	0.25	0.24	0.25	0.25	0.25	0.25	0.25
